# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2023-04-20 02:46:13 EDT       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08168710 Comal Spgs at New Braunfels, TX",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08168710,,,,
#            TS   parameter     statistic     Description,,,,
"#        136450       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,136450_00060_00003,136450_00060_00003_cd
USGS,8168710,6/3/1953,191,A
USGS,8168710,6/4/1953,191,A
USGS,8168710,6/5/1953,188,A
USGS,8168710,6/6/1953,185,A
USGS,8168710,6/7/1953,182,A
USGS,8168710,6/8/1953,178,A
USGS,8168710,6/9/1953,175,A
USGS,8168710,6/10/1953,172,A
USGS,8168710,6/11/1953,172,A
USGS,8168710,6/12/1953,172,A
USGS,8168710,6/13/1953,174,A
USGS,8168710,6/14/1953,172,A
USGS,8168710,6/15/1953,173,A
USGS,8168710,6/16/1953,174,A
USGS,8168710,6/17/1953,174,A
USGS,8168710,6/18/1953,174,A
USGS,8168710,6/19/1953,172,A
USGS,8168710,6/20/1953,169,A
USGS,8168710,6/21/1953,171,A
USGS,8168710,6/22/1953,172,A
USGS,8168710,6/23/1953,174,A
USGS,8168710,6/24/1953,168,A
USGS,8168710,6/25/1953,163,A
USGS,8168710,6/26/1953,158,A
USGS,8168710,6/27/1953,158,A
USGS,8168710,6/28/1953,158,A
USGS,8168710,6/29/1953,165,A
USGS,8168710,6/30/1953,172,A
USGS,8168710,7/1/1953,169,A
USGS,8168710,7/2/1953,163,A
USGS,8168710,7/3/1953,157,A
USGS,8168710,7/4/1953,151,A
USGS,8168710,7/5/1953,153,A
USGS,8168710,7/6/1953,153,A
USGS,8168710,7/7/1953,151,A
USGS,8168710,7/8/1953,149,A
USGS,8168710,7/9/1953,148,A
USGS,8168710,7/10/1953,146,A
USGS,8168710,7/11/1953,145,A
USGS,8168710,7/12/1953,146,A
USGS,8168710,7/13/1953,148,A
USGS,8168710,7/14/1953,148,A
USGS,8168710,7/15/1953,146,A
USGS,8168710,7/16/1953,145,A
USGS,8168710,7/17/1953,145,A
USGS,8168710,7/18/1953,141,A
USGS,8168710,7/19/1953,138,A
USGS,8168710,7/20/1953,138,A
USGS,8168710,7/21/1953,138,A
USGS,8168710,7/22/1953,135,A
USGS,8168710,7/23/1953,132,A
USGS,8168710,7/24/1953,132,A
USGS,8168710,7/25/1953,130,A
USGS,8168710,7/26/1953,132,A
USGS,8168710,7/27/1953,130,A
USGS,8168710,7/28/1953,130,A
USGS,8168710,7/29/1953,127,A
USGS,8168710,7/30/1953,125,A
USGS,8168710,7/31/1953,126,A
USGS,8168710,8/1/1953,128,A
USGS,8168710,8/2/1953,128,A
USGS,8168710,8/3/1953,128,A
USGS,8168710,8/4/1953,128,A
USGS,8168710,8/5/1953,128,A
USGS,8168710,8/6/1953,128,A
USGS,8168710,8/7/1953,128,A
USGS,8168710,8/8/1953,128,A
USGS,8168710,8/9/1953,125,A
USGS,8168710,8/10/1953,122,A
USGS,8168710,8/11/1953,122,A
USGS,8168710,8/12/1953,122,A
USGS,8168710,8/13/1953,122,A
USGS,8168710,8/14/1953,122,A
USGS,8168710,8/15/1953,122,A
USGS,8168710,8/16/1953,122,A
USGS,8168710,8/17/1953,122,A
USGS,8168710,8/18/1953,120,A
USGS,8168710,8/19/1953,120,A
USGS,8168710,8/20/1953,120,A
USGS,8168710,8/21/1953,120,A
USGS,8168710,8/22/1953,120,A
USGS,8168710,8/23/1953,120,A
USGS,8168710,8/24/1953,122,A
USGS,8168710,8/25/1953,120,A
USGS,8168710,8/26/1953,122,A
USGS,8168710,8/27/1953,120,A
USGS,8168710,8/28/1953,122,A
USGS,8168710,8/29/1953,122,A
USGS,8168710,8/30/1953,139,A
USGS,8168710,8/31/1953,158,A
USGS,8168710,9/1/1953,158,A
USGS,8168710,9/2/1953,161,A
USGS,8168710,9/3/1953,166,A
USGS,8168710,9/4/1953,170,A
USGS,8168710,9/5/1953,175,A
USGS,8168710,9/6/1953,180,A
USGS,8168710,9/7/1953,180,A
USGS,8168710,9/8/1953,180,A
USGS,8168710,9/9/1953,180,A
USGS,8168710,9/10/1953,184,A
USGS,8168710,9/11/1953,188,A
USGS,8168710,9/12/1953,185,A
USGS,8168710,9/13/1953,188,A
USGS,8168710,9/14/1953,188,A
USGS,8168710,9/15/1953,188,A
USGS,8168710,9/16/1953,188,A
USGS,8168710,9/17/1953,185,A
USGS,8168710,9/18/1953,185,A
USGS,8168710,9/19/1953,183,A
USGS,8168710,9/20/1953,187,A
USGS,8168710,9/21/1953,191,A
USGS,8168710,9/22/1953,191,A
USGS,8168710,9/23/1953,191,A
USGS,8168710,9/24/1953,191,A
USGS,8168710,9/25/1953,188,A
USGS,8168710,9/26/1953,191,A
USGS,8168710,9/27/1953,191,A
USGS,8168710,9/28/1953,191,A
USGS,8168710,9/29/1953,191,A
USGS,8168710,9/30/1953,188,A
USGS,8168710,10/1/1953,188,A
USGS,8168710,10/2/1953,185,A
USGS,8168710,10/3/1953,185,A
USGS,8168710,10/4/1953,188,A
USGS,8168710,10/5/1953,191,A
USGS,8168710,10/6/1953,191,A
USGS,8168710,10/7/1953,191,A
USGS,8168710,10/8/1953,194,A
USGS,8168710,10/9/1953,194,A
USGS,8168710,10/10/1953,194,A
USGS,8168710,10/11/1953,196,A
USGS,8168710,10/12/1953,193,A
USGS,8168710,10/13/1953,191,A
USGS,8168710,10/14/1953,194,A
USGS,8168710,10/15/1953,194,A
USGS,8168710,10/16/1953,194,A
USGS,8168710,10/17/1953,194,A
USGS,8168710,10/18/1953,194,A
USGS,8168710,10/19/1953,196,A
USGS,8168710,10/20/1953,194,A
USGS,8168710,10/21/1953,194,A
USGS,8168710,10/22/1953,194,A
USGS,8168710,10/23/1953,192,A
USGS,8168710,10/24/1953,191,A
USGS,8168710,10/25/1953,196,A
USGS,8168710,10/26/1953,200,A
USGS,8168710,10/27/1953,205,A
USGS,8168710,10/28/1953,205,A
USGS,8168710,10/29/1953,205,A
USGS,8168710,10/30/1953,205,A
USGS,8168710,10/31/1953,205,A
USGS,8168710,11/1/1953,205,A
USGS,8168710,11/2/1953,202,A
USGS,8168710,11/3/1953,202,A
USGS,8168710,11/4/1953,202,A
USGS,8168710,11/5/1953,205,A
USGS,8168710,11/6/1953,205,A
USGS,8168710,11/7/1953,208,A
USGS,8168710,11/8/1953,208,A
USGS,8168710,11/9/1953,208,A
USGS,8168710,11/10/1953,205,A
USGS,8168710,11/11/1953,205,A
USGS,8168710,11/12/1953,205,A
USGS,8168710,11/13/1953,205,A
USGS,8168710,11/14/1953,205,A
USGS,8168710,11/15/1953,205,A
USGS,8168710,11/16/1953,205,A
USGS,8168710,11/17/1953,208,A
USGS,8168710,11/18/1953,208,A
USGS,8168710,11/19/1953,206,A
USGS,8168710,11/20/1953,205,A
USGS,8168710,11/21/1953,208,A
USGS,8168710,11/22/1953,208,A
USGS,8168710,11/23/1953,205,A
USGS,8168710,11/24/1953,205,A
USGS,8168710,11/25/1953,202,A
USGS,8168710,11/26/1953,199,A
USGS,8168710,11/27/1953,202,A
USGS,8168710,11/28/1953,202,A
USGS,8168710,11/29/1953,199,A
USGS,8168710,11/30/1953,199,A
USGS,8168710,12/1/1953,198,A
USGS,8168710,12/2/1953,196,A
USGS,8168710,12/3/1953,195,A
USGS,8168710,12/4/1953,194,A
USGS,8168710,12/5/1953,191,A
USGS,8168710,12/6/1953,191,A
USGS,8168710,12/7/1953,188,A
USGS,8168710,12/8/1953,188,A
USGS,8168710,12/9/1953,185,A
USGS,8168710,12/10/1953,185,A
USGS,8168710,12/11/1953,188,A
USGS,8168710,12/12/1953,191,A
USGS,8168710,12/13/1953,191,A
USGS,8168710,12/14/1953,188,A
USGS,8168710,12/15/1953,185,A
USGS,8168710,12/16/1953,185,A
USGS,8168710,12/17/1953,185,A
USGS,8168710,12/18/1953,185,A
USGS,8168710,12/19/1953,185,A
USGS,8168710,12/20/1953,185,A
USGS,8168710,12/21/1953,185,A
USGS,8168710,12/22/1953,185,A
USGS,8168710,12/23/1953,188,A
USGS,8168710,12/24/1953,188,A
USGS,8168710,12/25/1953,191,A
USGS,8168710,12/26/1953,191,A
USGS,8168710,12/27/1953,194,A
USGS,8168710,12/28/1953,194,A
USGS,8168710,12/29/1953,196,A
USGS,8168710,12/30/1953,196,A
USGS,8168710,12/31/1953,196,A
USGS,8168710,1/1/1954,199,A
USGS,8168710,1/2/1954,202,A
USGS,8168710,1/3/1954,202,A
USGS,8168710,1/4/1954,202,A
USGS,8168710,1/5/1954,202,A
USGS,8168710,1/6/1954,202,A
USGS,8168710,1/7/1954,202,A
USGS,8168710,1/8/1954,202,A
USGS,8168710,1/9/1954,202,A
USGS,8168710,1/10/1954,205,A
USGS,8168710,1/11/1954,208,A
USGS,8168710,1/12/1954,205,A
USGS,8168710,1/13/1954,208,A
USGS,8168710,1/14/1954,208,A
USGS,8168710,1/15/1954,208,A
USGS,8168710,1/16/1954,208,A
USGS,8168710,1/17/1954,208,A
USGS,8168710,1/18/1954,208,A
USGS,8168710,1/19/1954,208,A
USGS,8168710,1/20/1954,208,A
USGS,8168710,1/21/1954,208,A
USGS,8168710,1/22/1954,208,A
USGS,8168710,1/23/1954,208,A
USGS,8168710,1/24/1954,208,A
USGS,8168710,1/25/1954,208,A
USGS,8168710,1/26/1954,208,A
USGS,8168710,1/27/1954,208,A
USGS,8168710,1/28/1954,208,A
USGS,8168710,1/29/1954,208,A
USGS,8168710,1/30/1954,210,A
USGS,8168710,1/31/1954,210,A
USGS,8168710,2/1/1954,210,A
USGS,8168710,2/2/1954,210,A
USGS,8168710,2/3/1954,208,A
USGS,8168710,2/4/1954,208,A
USGS,8168710,2/5/1954,205,A
USGS,8168710,2/6/1954,205,A
USGS,8168710,2/7/1954,205,A
USGS,8168710,2/8/1954,205,A
USGS,8168710,2/9/1954,205,A
USGS,8168710,2/10/1954,205,A
USGS,8168710,2/11/1954,205,A
USGS,8168710,2/12/1954,205,A
USGS,8168710,2/13/1954,205,A
USGS,8168710,2/14/1954,205,A
USGS,8168710,2/15/1954,205,A
USGS,8168710,2/16/1954,205,A
USGS,8168710,2/17/1954,202,A
USGS,8168710,2/18/1954,202,A
USGS,8168710,2/19/1954,202,A
USGS,8168710,2/20/1954,202,A
USGS,8168710,2/21/1954,202,A
USGS,8168710,2/22/1954,202,A
USGS,8168710,2/23/1954,202,A
USGS,8168710,2/24/1954,202,A
USGS,8168710,2/25/1954,202,A
USGS,8168710,2/26/1954,202,A
USGS,8168710,2/27/1954,202,A
USGS,8168710,2/28/1954,202,A
USGS,8168710,3/1/1954,199,A
USGS,8168710,3/2/1954,196,A
USGS,8168710,3/3/1954,194,A
USGS,8168710,3/4/1954,191,A
USGS,8168710,3/5/1954,188,A
USGS,8168710,3/6/1954,185,A
USGS,8168710,3/7/1954,183,A
USGS,8168710,3/8/1954,183,A
USGS,8168710,3/9/1954,180,A
USGS,8168710,3/10/1954,177,A
USGS,8168710,3/11/1954,174,A
USGS,8168710,3/12/1954,172,A
USGS,8168710,3/13/1954,172,A
USGS,8168710,3/14/1954,172,A
USGS,8168710,3/15/1954,169,A
USGS,8168710,3/16/1954,169,A
USGS,8168710,3/17/1954,169,A
USGS,8168710,3/18/1954,169,A
USGS,8168710,3/19/1954,166,A
USGS,8168710,3/20/1954,166,A
USGS,8168710,3/21/1954,166,A
USGS,8168710,3/22/1954,164,A
USGS,8168710,3/23/1954,164,A
USGS,8168710,3/24/1954,161,A
USGS,8168710,3/25/1954,161,A
USGS,8168710,3/26/1954,161,A
USGS,8168710,3/27/1954,158,A
USGS,8168710,3/28/1954,158,A
USGS,8168710,3/29/1954,156,A
USGS,8168710,3/30/1954,156,A
USGS,8168710,3/31/1954,153,A
USGS,8168710,4/1/1954,153,A
USGS,8168710,4/2/1954,153,A
USGS,8168710,4/3/1954,151,A
USGS,8168710,4/4/1954,151,A
USGS,8168710,4/5/1954,151,A
USGS,8168710,4/6/1954,153,A
USGS,8168710,4/7/1954,151,A
USGS,8168710,4/8/1954,151,A
USGS,8168710,4/9/1954,153,A
USGS,8168710,4/10/1954,153,A
USGS,8168710,4/11/1954,151,A
USGS,8168710,4/12/1954,151,A
USGS,8168710,4/13/1954,148,A
USGS,8168710,4/14/1954,151,A
USGS,8168710,4/15/1954,151,A
USGS,8168710,4/16/1954,153,A
USGS,8168710,4/17/1954,151,A
USGS,8168710,4/18/1954,151,A
USGS,8168710,4/19/1954,148,A
USGS,8168710,4/20/1954,145,A
USGS,8168710,4/21/1954,142,A
USGS,8168710,4/22/1954,140,A
USGS,8168710,4/23/1954,140,A
USGS,8168710,4/24/1954,138,A
USGS,8168710,4/25/1954,138,A
USGS,8168710,4/26/1954,140,A
USGS,8168710,4/27/1954,138,A
USGS,8168710,4/28/1954,140,A
USGS,8168710,4/29/1954,141,A
USGS,8168710,4/30/1954,142,A
USGS,8168710,5/1/1954,144,A
USGS,8168710,5/2/1954,145,A
USGS,8168710,5/3/1954,145,A
USGS,8168710,5/4/1954,145,A
USGS,8168710,5/5/1954,145,A
USGS,8168710,5/6/1954,145,A
USGS,8168710,5/7/1954,145,A
USGS,8168710,5/8/1954,145,A
USGS,8168710,5/9/1954,145,A
USGS,8168710,5/10/1954,145,A
USGS,8168710,5/11/1954,148,A
USGS,8168710,5/12/1954,151,A
USGS,8168710,5/13/1954,153,A
USGS,8168710,5/14/1954,156,A
USGS,8168710,5/15/1954,156,A
USGS,8168710,5/16/1954,156,A
USGS,8168710,5/17/1954,156,A
USGS,8168710,5/18/1954,156,A
USGS,8168710,5/19/1954,153,A
USGS,8168710,5/20/1954,151,A
USGS,8168710,5/21/1954,151,A
USGS,8168710,5/22/1954,151,A
USGS,8168710,5/23/1954,148,A
USGS,8168710,5/24/1954,151,A
USGS,8168710,5/25/1954,151,A
USGS,8168710,5/26/1954,149,A
USGS,8168710,5/27/1954,148,A
USGS,8168710,5/28/1954,146,A
USGS,8168710,5/29/1954,145,A
USGS,8168710,5/30/1954,145,A
USGS,8168710,5/31/1954,145,A
USGS,8168710,6/1/1954,143,A
USGS,8168710,6/2/1954,141,A
USGS,8168710,6/3/1954,140,A
USGS,8168710,6/4/1954,137,A
USGS,8168710,6/5/1954,135,A
USGS,8168710,6/6/1954,132,A
USGS,8168710,6/7/1954,130,A
USGS,8168710,6/8/1954,128,A
USGS,8168710,6/9/1954,126,A
USGS,8168710,6/10/1954,124,A
USGS,8168710,6/11/1954,122,A
USGS,8168710,6/12/1954,120,A
USGS,8168710,6/13/1954,118,A
USGS,8168710,6/14/1954,115,A
USGS,8168710,6/15/1954,112,A
USGS,8168710,6/16/1954,112,A
USGS,8168710,6/17/1954,112,A
USGS,8168710,6/18/1954,112,A
USGS,8168710,6/19/1954,110,A
USGS,8168710,6/20/1954,110,A
USGS,8168710,6/21/1954,112,A
USGS,8168710,6/22/1954,110,A
USGS,8168710,6/23/1954,110,A
USGS,8168710,6/24/1954,108,A
USGS,8168710,6/25/1954,108,A
USGS,8168710,6/26/1954,111,A
USGS,8168710,6/27/1954,115,A
USGS,8168710,6/28/1954,116,A
USGS,8168710,6/29/1954,118,A
USGS,8168710,6/30/1954,118,A
USGS,8168710,7/1/1954,118,A
USGS,8168710,7/2/1954,118,A
USGS,8168710,7/3/1954,120,A
USGS,8168710,7/4/1954,120,A
USGS,8168710,7/5/1954,120,A
USGS,8168710,7/6/1954,117,A
USGS,8168710,7/7/1954,115,A
USGS,8168710,7/8/1954,112,A
USGS,8168710,7/9/1954,112,A
USGS,8168710,7/10/1954,112,A
USGS,8168710,7/11/1954,112,A
USGS,8168710,7/12/1954,112,A
USGS,8168710,7/13/1954,110,A
USGS,8168710,7/14/1954,110,A
USGS,8168710,7/15/1954,110,A
USGS,8168710,7/16/1954,110,A
USGS,8168710,7/17/1954,107,A
USGS,8168710,7/18/1954,105,A
USGS,8168710,7/19/1954,102,A
USGS,8168710,7/20/1954,100,A
USGS,8168710,7/21/1954,100,A
USGS,8168710,7/22/1954,97.7,A
USGS,8168710,7/23/1954,95.4,A
USGS,8168710,7/24/1954,93,A
USGS,8168710,7/25/1954,91,A
USGS,8168710,7/26/1954,90,A
USGS,8168710,7/27/1954,89,A
USGS,8168710,7/28/1954,88,A
USGS,8168710,7/29/1954,88,A
USGS,8168710,7/30/1954,88,A
USGS,8168710,7/31/1954,88,A
USGS,8168710,8/1/1954,93.8,A
USGS,8168710,8/2/1954,100,A
USGS,8168710,8/3/1954,97.6,A
USGS,8168710,8/4/1954,95.3,A
USGS,8168710,8/5/1954,93,A
USGS,8168710,8/6/1954,93,A
USGS,8168710,8/7/1954,93,A
USGS,8168710,8/8/1954,90,A
USGS,8168710,8/9/1954,87.1,A
USGS,8168710,8/10/1954,84,A
USGS,8168710,8/11/1954,81,A
USGS,8168710,8/12/1954,79,A
USGS,8168710,8/13/1954,76.5,A
USGS,8168710,8/14/1954,74,A
USGS,8168710,8/15/1954,75,A
USGS,8168710,8/16/1954,76,A
USGS,8168710,8/17/1954,77,A
USGS,8168710,8/18/1954,75.5,A
USGS,8168710,8/19/1954,74,A
USGS,8168710,8/20/1954,75.5,A
USGS,8168710,8/21/1954,77,A
USGS,8168710,8/22/1954,79,A
USGS,8168710,8/23/1954,81,A
USGS,8168710,8/24/1954,81,A
USGS,8168710,8/25/1954,81,A
USGS,8168710,8/26/1954,81,A
USGS,8168710,8/27/1954,80,A
USGS,8168710,8/28/1954,79,A
USGS,8168710,8/29/1954,82.4,A
USGS,8168710,8/30/1954,86,A
USGS,8168710,8/31/1954,87,A
USGS,8168710,9/1/1954,88,A
USGS,8168710,9/2/1954,88,A
USGS,8168710,9/3/1954,87,A
USGS,8168710,9/4/1954,86,A
USGS,8168710,9/5/1954,86,A
USGS,8168710,9/6/1954,86,A
USGS,8168710,9/7/1954,86,A
USGS,8168710,9/8/1954,81.4,A
USGS,8168710,9/9/1954,77,A
USGS,8168710,9/10/1954,77,A
USGS,8168710,9/11/1954,77,A
USGS,8168710,9/12/1954,77,A
USGS,8168710,9/13/1954,75.5,A
USGS,8168710,9/14/1954,74,A
USGS,8168710,9/15/1954,74,A
USGS,8168710,9/16/1954,74,A
USGS,8168710,9/17/1954,73,A
USGS,8168710,9/18/1954,72,A
USGS,8168710,9/19/1954,73.6,A
USGS,8168710,9/20/1954,75.3,A
USGS,8168710,9/21/1954,77,A
USGS,8168710,9/22/1954,75.5,A
USGS,8168710,9/23/1954,74,A
USGS,8168710,9/24/1954,73,A
USGS,8168710,9/25/1954,72,A
USGS,8168710,9/26/1954,73,A
USGS,8168710,9/27/1954,74,A
USGS,8168710,9/28/1954,73,A
USGS,8168710,9/29/1954,72,A
USGS,8168710,9/30/1954,75.9,A
USGS,8168710,10/1/1954,80,A
USGS,8168710,10/2/1954,84.4,A
USGS,8168710,10/3/1954,89,A
USGS,8168710,10/4/1954,93.8,A
USGS,8168710,10/5/1954,98.9,A
USGS,8168710,10/6/1954,104,A
USGS,8168710,10/7/1954,110,A
USGS,8168710,10/8/1954,112,A
USGS,8168710,10/9/1954,112,A
USGS,8168710,10/10/1954,112,A
USGS,8168710,10/11/1954,113,A
USGS,8168710,10/12/1954,114,A
USGS,8168710,10/13/1954,115,A
USGS,8168710,10/14/1954,113,A
USGS,8168710,10/15/1954,112,A
USGS,8168710,10/16/1954,113,A
USGS,8168710,10/17/1954,115,A
USGS,8168710,10/18/1954,115,A
USGS,8168710,10/19/1954,113,A
USGS,8168710,10/20/1954,112,A
USGS,8168710,10/21/1954,112,A
USGS,8168710,10/22/1954,110,A
USGS,8168710,10/23/1954,110,A
USGS,8168710,10/24/1954,112,A
USGS,8168710,10/25/1954,112,A
USGS,8168710,10/26/1954,112,A
USGS,8168710,10/27/1954,112,A
USGS,8168710,10/28/1954,113,A
USGS,8168710,10/29/1954,115,A
USGS,8168710,10/30/1954,115,A
USGS,8168710,10/31/1954,115,A
USGS,8168710,11/1/1954,115,A
USGS,8168710,11/2/1954,115,A
USGS,8168710,11/3/1954,115,A
USGS,8168710,11/4/1954,116,A
USGS,8168710,11/5/1954,118,A
USGS,8168710,11/6/1954,118,A
USGS,8168710,11/7/1954,120,A
USGS,8168710,11/8/1954,120,A
USGS,8168710,11/9/1954,120,A
USGS,8168710,11/10/1954,120,A
USGS,8168710,11/11/1954,122,A
USGS,8168710,11/12/1954,122,A
USGS,8168710,11/13/1954,123,A
USGS,8168710,11/14/1954,125,A
USGS,8168710,11/15/1954,125,A
USGS,8168710,11/16/1954,126,A
USGS,8168710,11/17/1954,128,A
USGS,8168710,11/18/1954,130,A
USGS,8168710,11/19/1954,130,A
USGS,8168710,11/20/1954,130,A
USGS,8168710,11/21/1954,130,A
USGS,8168710,11/22/1954,130,A
USGS,8168710,11/23/1954,127,A
USGS,8168710,11/24/1954,125,A
USGS,8168710,11/25/1954,125,A
USGS,8168710,11/26/1954,126,A
USGS,8168710,11/27/1954,128,A
USGS,8168710,11/28/1954,128,A
USGS,8168710,11/29/1954,128,A
USGS,8168710,11/30/1954,126,A
USGS,8168710,12/1/1954,125,A
USGS,8168710,12/2/1954,125,A
USGS,8168710,12/3/1954,125,A
USGS,8168710,12/4/1954,125,A
USGS,8168710,12/5/1954,125,A
USGS,8168710,12/6/1954,126,A
USGS,8168710,12/7/1954,128,A
USGS,8168710,12/8/1954,128,A
USGS,8168710,12/9/1954,128,A
USGS,8168710,12/10/1954,128,A
USGS,8168710,12/11/1954,130,A
USGS,8168710,12/12/1954,130,A
USGS,8168710,12/13/1954,130,A
USGS,8168710,12/14/1954,130,A
USGS,8168710,12/15/1954,130,A
USGS,8168710,12/16/1954,130,A
USGS,8168710,12/17/1954,130,A
USGS,8168710,12/18/1954,130,A
USGS,8168710,12/19/1954,130,A
USGS,8168710,12/20/1954,130,A
USGS,8168710,12/21/1954,130,A
USGS,8168710,12/22/1954,130,A
USGS,8168710,12/23/1954,130,A
USGS,8168710,12/24/1954,130,A
USGS,8168710,12/25/1954,132,A
USGS,8168710,12/26/1954,132,A
USGS,8168710,12/27/1954,132,A
USGS,8168710,12/28/1954,132,A
USGS,8168710,12/29/1954,132,A
USGS,8168710,12/30/1954,132,A
USGS,8168710,12/31/1954,132,A
USGS,8168710,1/1/1955,133,A
USGS,8168710,1/2/1955,135,A
USGS,8168710,1/3/1955,135,A
USGS,8168710,1/4/1955,135,A
USGS,8168710,1/5/1955,135,A
USGS,8168710,1/6/1955,135,A
USGS,8168710,1/7/1955,135,A
USGS,8168710,1/8/1955,135,A
USGS,8168710,1/9/1955,135,A
USGS,8168710,1/10/1955,135,A
USGS,8168710,1/11/1955,135,A
USGS,8168710,1/12/1955,135,A
USGS,8168710,1/13/1955,135,A
USGS,8168710,1/14/1955,135,A
USGS,8168710,1/15/1955,135,A
USGS,8168710,1/16/1955,135,A
USGS,8168710,1/17/1955,136,A
USGS,8168710,1/18/1955,138,A
USGS,8168710,1/19/1955,138,A
USGS,8168710,1/20/1955,138,A
USGS,8168710,1/21/1955,140,A
USGS,8168710,1/22/1955,140,A
USGS,8168710,1/23/1955,140,A
USGS,8168710,1/24/1955,140,A
USGS,8168710,1/25/1955,138,A
USGS,8168710,1/26/1955,138,A
USGS,8168710,1/27/1955,140,A
USGS,8168710,1/28/1955,138,A
USGS,8168710,1/29/1955,138,A
USGS,8168710,1/30/1955,140,A
USGS,8168710,1/31/1955,138,A
USGS,8168710,2/1/1955,140,A
USGS,8168710,2/2/1955,140,A
USGS,8168710,2/3/1955,140,A
USGS,8168710,2/4/1955,141,A
USGS,8168710,2/5/1955,141,A
USGS,8168710,2/6/1955,142,A
USGS,8168710,2/7/1955,143,A
USGS,8168710,2/8/1955,143,A
USGS,8168710,2/9/1955,143,A
USGS,8168710,2/10/1955,143,A
USGS,8168710,2/11/1955,143,A
USGS,8168710,2/12/1955,143,A
USGS,8168710,2/13/1955,145,A
USGS,8168710,2/14/1955,145,A
USGS,8168710,2/15/1955,145,A
USGS,8168710,2/16/1955,145,A
USGS,8168710,2/17/1955,145,A
USGS,8168710,2/18/1955,143,A
USGS,8168710,2/19/1955,143,A
USGS,8168710,2/20/1955,143,A
USGS,8168710,2/21/1955,143,A
USGS,8168710,2/22/1955,143,A
USGS,8168710,2/23/1955,143,A
USGS,8168710,2/24/1955,143,A
USGS,8168710,2/25/1955,143,A
USGS,8168710,2/26/1955,143,A
USGS,8168710,2/27/1955,143,A
USGS,8168710,2/28/1955,141,A
USGS,8168710,3/1/1955,140,A
USGS,8168710,3/2/1955,140,A
USGS,8168710,3/3/1955,140,A
USGS,8168710,3/4/1955,137,A
USGS,8168710,3/5/1955,135,A
USGS,8168710,3/6/1955,132,A
USGS,8168710,3/7/1955,132,A
USGS,8168710,3/8/1955,132,A
USGS,8168710,3/9/1955,132,A
USGS,8168710,3/10/1955,132,A
USGS,8168710,3/11/1955,130,A
USGS,8168710,3/12/1955,130,A
USGS,8168710,3/13/1955,130,A
USGS,8168710,3/14/1955,130,A
USGS,8168710,3/15/1955,130,A
USGS,8168710,3/16/1955,128,A
USGS,8168710,3/17/1955,128,A
USGS,8168710,3/18/1955,128,A
USGS,8168710,3/19/1955,128,A
USGS,8168710,3/20/1955,128,A
USGS,8168710,3/21/1955,126,A
USGS,8168710,3/22/1955,125,A
USGS,8168710,3/23/1955,125,A
USGS,8168710,3/24/1955,123,A
USGS,8168710,3/25/1955,122,A
USGS,8168710,3/26/1955,122,A
USGS,8168710,3/27/1955,122,A
USGS,8168710,3/28/1955,122,A
USGS,8168710,3/29/1955,122,A
USGS,8168710,3/30/1955,123,A
USGS,8168710,3/31/1955,125,A
USGS,8168710,4/1/1955,123,A
USGS,8168710,4/2/1955,122,A
USGS,8168710,4/3/1955,122,A
USGS,8168710,4/4/1955,120,A
USGS,8168710,4/5/1955,118,A
USGS,8168710,4/6/1955,118,A
USGS,8168710,4/7/1955,118,A
USGS,8168710,4/8/1955,116,A
USGS,8168710,4/9/1955,115,A
USGS,8168710,4/10/1955,115,A
USGS,8168710,4/11/1955,115,A
USGS,8168710,4/12/1955,115,A
USGS,8168710,4/13/1955,113,A
USGS,8168710,4/14/1955,112,A
USGS,8168710,4/15/1955,108,A
USGS,8168710,4/16/1955,105,A
USGS,8168710,4/17/1955,105,A
USGS,8168710,4/18/1955,102,A
USGS,8168710,4/19/1955,100,A
USGS,8168710,4/20/1955,98,A
USGS,8168710,4/21/1955,98,A
USGS,8168710,4/22/1955,95.5,A
USGS,8168710,4/23/1955,93,A
USGS,8168710,4/24/1955,93,A
USGS,8168710,4/25/1955,91.3,A
USGS,8168710,4/26/1955,89.6,A
USGS,8168710,4/27/1955,88,A
USGS,8168710,4/28/1955,85.6,A
USGS,8168710,4/29/1955,83.3,A
USGS,8168710,4/30/1955,81,A
USGS,8168710,5/1/1955,80.3,A
USGS,8168710,5/2/1955,79.7,A
